toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,total_spend_monthly_avg,total_transactions_monthly_avg,churned,churn_prob,churn_prob_knn,churn_prob_rf
234497,AS60226006,2024-02-12,2024-02-16,1,60.0,1.0,0,0.0,0.0,0.22980949195134692
234499,AS60226008,2024-02-12,2024-03-12,8,564.0,6.0,0,0.0,0.0,0.2054251974285185
234500,AS60226009,2024-02-12,2024-03-12,9,340.0,6.0,0,0.0,0.0,0.19645243237395502
234501,AS60226010,2024-02-12,2024-03-11,1,87.0,2.0,0,0.0,0.0,0.2179047488921248
234502,AS60226011,2024-02-12,2024-03-08,2,165.0,3.0,0,0.0,0.0,0.2539784901806613
234507,AS60226016,2024-02-12,2024-03-04,0,34.0,0.0,0,0.0,0.0,0.266511229589878
234509,AS60226018,2024-02-12,2024-03-06,0,0.0,0.0,0,1.0,1.0,0.482335570567132
234510,AS60226019,2024-02-12,2024-02-21,3,50.0,1.0,0,0.0,0.0,0.24000488899119965
234513,AS60226022,2024-02-12,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.45414992606646226
234514,AS60226023,2024-02-12,2024-03-08,1,45.0,1.0,0,0.0,0.0,0.2220430407766503
234518,AS60226027,2024-02-12,2024-03-12,2,145.0,2.0,0,0.0,0.0,0.21972979987308086
234519,AS60226028,2024-02-12,2024-03-12,1,45.0,0.0,0,0.0,0.0,0.22350329589644177
234520,AS60226029,2024-02-12,2024-02-28,0,0.0,0.0,0,1.0,1.0,0.443318469476734
234521,AS60226030,2024-02-12,2024-03-06,1,39.0,2.0,0,0.0,0.0,0.277830536084841
234522,AS60226031,2024-02-12,2024-03-12,9,540.0,6.0,0,0.0,0.0,0.20382012842176628
234523,AS60226032,2024-02-12,2024-02-28,50,149.0,4.0,0,0.0,0.0,0.28491258433974476
234530,AS60226039,2024-02-13,2024-03-12,7,545.0,6.0,0,0.0,0.0,0.1969783300704639
234531,AS60226040,2024-02-13,2024-03-04,0,0.0,0.0,0,1.0,0.3896096037684892,0.4294064565873397
234532,AS60226041,2024-02-13,2024-03-12,0,69.0,2.0,0,0.0,0.0,0.21933954431157124
234533,AS60226042,2024-02-13,2024-03-08,3,139.0,2.0,0,0.0,0.0,0.22688117873504768
234534,AS60226043,2024-02-13,2024-03-05,0,0.0,0.0,0,1.0,1.0,0.4567790664283394
234536,AS60226045,2024-02-13,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.4784268326456555
234538,AS60226047,2024-02-13,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.44058066816231456
234539,AS60226048,2024-02-13,2024-03-12,0,20.0,1.0,0,0.0,0.0,0.2691399941860567
234540,AS60226049,2024-02-13,2024-02-28,4,164.0,4.0,0,0.0,0.0,0.2714249263349067
234542,AS60226051,2024-02-13,2024-03-11,0,33.0,0.0,0,0.0,0.0,0.23091087199289803
234543,AS60226052,2024-02-13,2024-03-11,1,77.0,1.0,0,0.0,0.0,0.2664577708613464
234544,AS60226053,2024-02-13,2024-03-04,0,35.0,1.0,0,0.0,0.0,0.2701302354825544
234545,AS60226054,2024-02-13,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.4804067433534143
234547,AS60226056,2024-02-13,2024-03-12,1,40.0,0.0,0,0.0,0.0,0.23903943710191897
234548,AS60226057,2024-02-13,2024-03-11,0,34.0,0.0,0,0.0,0.0,0.23059461175135754
234549,AS60226058,2024-02-13,2024-03-10,0,23.0,1.0,0,0.0,0.0,0.22260117004593757
234550,AS60226059,2024-02-13,2024-03-11,2,139.0,2.0,0,0.0,0.0,0.25994839619208937
234558,AS60226067,2024-02-13,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.43928245454216647
234559,AS60226068,2024-02-13,2024-03-12,4,325.0,4.0,0,0.0,0.0,0.27069596339000374
234561,AS60226070,2024-02-13,2024-02-24,0,58.0,1.0,0,0.0,0.0,0.22065086728938774
234562,AS60226071,2024-02-13,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4443937908062406
234563,AS60226072,2024-02-13,2024-03-10,0,45.0,1.0,0,0.0,0.0,0.28015619109529594
234564,AS60226073,2024-02-13,2024-03-11,2,161.0,2.0,0,0.0,0.0,0.21951222506365464
234565,AS60226074,2024-02-13,2024-03-08,1,83.0,1.0,0,0.0,0.0,0.2659587200580313
234566,AS60226075,2024-02-13,2024-03-12,4,73.0,1.0,0,0.0,0.0,0.2468483981815249
234567,AS60226076,2024-02-13,2024-03-11,5,133.0,2.0,0,0.0,0.0,0.25642421428339424
234568,AS60226077,2024-02-13,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.43211989475695184
234569,AS60226078,2024-02-13,2024-03-11,3,178.0,2.0,0,0.0,0.0,0.2612658821618869
234571,AS60226080,2024-02-13,2024-03-11,2,147.0,2.0,0,0.0,0.0,0.21896393154515054
234572,AS60226081,2024-02-13,2024-03-11,1,94.0,1.0,0,0.0,0.0,0.25007530528727445
234573,AS60226082,2024-02-13,2024-03-12,3,276.0,4.0,0,0.0,0.0,0.21659141588405265
234577,AS60226086,2024-02-13,2024-02-26,336,19682.0,6.0,0,0.0,0.0,0.26601084737599456
234578,AS60226087,2024-02-14,2024-03-01,0,0.0,0.0,0,1.0,1.0,0.47976474088863863
234579,AS60226088,2024-02-14,2024-03-05,1,60.0,1.0,0,0.0,0.0,0.2383875299031622
234580,AS60226089,2024-02-14,2024-03-08,1,44.0,0.0,0,0.0,0.0,0.2351666038780054
234583,AS60226092,2024-02-14,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.48214304019719917
234584,AS60226093,2024-02-14,2024-03-12,4,368.0,4.0,0,0.0,0.0,0.21212568656674213
234585,AS60226094,2024-02-14,2024-03-11,1,46.0,0.0,0,0.0,0.0,0.21719864328652383
234587,AS60226096,2024-02-14,2024-03-12,1,40.0,0.0,0,0.0,0.0,0.2126629310400688
234588,AS60226097,2024-02-14,2024-03-12,8,552.0,16.0,0,0.0,0.0,0.1878199396485403
234589,AS60226098,2024-02-14,2024-03-03,8,0.0,0.0,0,1.0,1.0,0.4359381436466629
234591,AS60226100,2024-02-14,2024-03-06,0,25.0,0.0,0,0.0,0.0,0.2720078999877807
234592,AS60226101,2024-02-14,2024-03-08,2,16.0,2.0,0,0.0,0.6084212008003368,0.3228846949775914
234593,AS60226102,2024-02-14,2024-03-07,2,55.0,2.0,0,0.0,0.0,0.27769496669512855
234594,AS60226103,2024-02-14,2024-03-12,1,87.0,2.0,0,0.0,0.0,0.2664257948559839
234595,AS60226104,2024-02-14,2024-03-12,7,494.0,6.0,0,0.0,0.0,0.2124165172513227
234596,AS60226105,2024-02-14,2024-03-04,1,63.0,1.0,0,0.0,0.0,0.27470477487289513
234597,AS60226106,2024-02-14,2024-03-08,2,176.0,2.0,0,0.0,0.0,0.2058989384104682
234598,AS60226107,2024-02-14,2024-02-21,1,99.0,2.0,0,0.0,0.0,0.22106106089089816
234599,AS60226108,2024-02-14,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.44323883038866396
234600,AS60226109,2024-02-14,2024-03-04,0,10.0,0.0,0,0.0,0.0,0.22540512239797933
234601,AS60226110,2024-02-14,2024-03-12,1,56.0,1.0,0,0.0,0.0,0.22614922976217594
234602,AS60226111,2024-02-14,2024-03-11,6,207.0,2.0,0,0.0,0.0,0.22038149195277867
234603,AS60226112,2024-02-14,2024-03-12,2,93.0,2.0,0,0.0,0.0,0.25479480033748514
234604,AS60226113,2024-02-14,2024-03-04,0,0.0,0.0,0,1.0,1.0,0.4796641743429047
234605,AS60226114,2024-02-14,2024-02-28,1,190.0,3.0,0,0.0,0.0,0.26524539946838893
234607,AS60226116,2024-02-14,2024-02-23,6,70.0,1.0,0,0.0,0.0,0.2200563852609393
234608,AS60226117,2024-02-14,2024-03-05,1,18.0,0.0,0,0.0,0.7755511478906366,0.3287248188289832
234609,AS60226118,2024-02-14,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.47647143995893676
234613,AS60226122,2024-02-14,2024-02-22,3,63.0,1.0,0,0.0,0.0,0.24223171728993625
234615,AS60226124,2024-02-14,2024-03-12,19,1340.0,14.0,0,0.0,0.0,0.18902411300115407
234617,AS60226126,2024-02-14,2024-03-12,4,312.0,4.0,0,0.0,0.0,0.2693046336094944
234618,AS60226127,2024-02-14,2024-03-12,4,57.0,2.0,0,0.0,1.0,0.35514901501425666
234619,AS60226128,2024-02-14,2024-03-04,2,136.0,2.0,0,0.0,0.0,0.2153823289633217
234620,AS60226129,2024-02-14,2024-03-09,3,224.0,2.0,0,0.0,0.1985192621287921,0.21921254692630185
234621,AS60226130,2024-02-14,2024-03-07,1,59.0,0.0,0,0.0,0.0,0.25193197018689245
234622,AS60226131,2024-02-14,2024-03-12,3,297.0,5.0,0,0.0,0.0,0.2171880325130285
234623,AS60226132,2024-02-14,2024-03-04,0,0.0,0.0,0,1.0,1.0,0.4430812577613831
234625,AS60226133,2024-02-14,2024-03-09,0,7.0,1.0,0,0.0,0.0,0.22719384825991218
234626,AS60226134,2024-02-14,2024-03-12,2,168.0,2.0,0,0.0,0.0,0.22661768028644108
234627,AS60226135,2024-02-14,2024-03-12,0,17.0,0.0,0,0.0,0.0,0.22795011151964797
234628,AS60226136,2024-02-14,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.45247751322251684
234629,AS60226137,2024-02-14,2024-02-27,1,109.0,1.0,0,0.0,0.0,0.21992054666739347
234630,AS60226138,2024-02-14,2024-03-11,1,56.0,0.0,0,0.0,0.0,0.21892814395249566
234631,AS60226139,2024-02-14,2024-03-12,1,93.0,2.0,0,0.0,0.0,0.21958833176697315
234640,AS60226148,2024-02-14,2024-03-12,8,310.0,4.0,0,0.0,0.0,0.22384774801902715
234642,AS60226150,2024-02-15,2024-03-12,0,0.0,0.0,0,1.0,0.8055689247513778,0.43078292371495536
234643,AS60226151,2024-02-15,2024-03-12,0,21.0,0.0,0,0.0,0.0,0.2186823315979171
234644,AS60226152,2024-02-15,2024-02-21,5,381.0,9.0,0,0.0,0.0,0.26779948360590644
234645,AS60226153,2024-02-15,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4315605565643689
234649,AS60226157,2024-02-15,2024-03-08,0,0.0,0.0,0,1.0,0.8017107812584104,0.45400512024762335
234650,AS60226158,2024-02-15,2024-02-22,4,112.0,1.0,0,0.0,0.0,0.218588367872087
234651,AS60226159,2024-02-15,2024-03-08,4,53.0,1.0,0,0.0,0.0,0.2214225725827013
234652,AS60226160,2024-02-15,2024-03-11,3,137.0,2.0,0,0.0,0.0,0.27198351134209553
234653,AS60226161,2024-02-15,2024-03-12,1,70.0,1.0,0,0.0,0.0,0.2286009454347387
234654,AS60226162,2024-02-15,2024-03-09,0,10.0,0.0,0,0.0,0.0,0.23762524870913973
234655,AS60226163,2024-02-15,2024-03-10,7,28.0,0.0,0,0.0,0.0,0.22948748097432004
234656,AS60226164,2024-02-15,2024-03-11,2,181.0,2.0,0,0.0,0.0,0.2107812775429051
234657,AS60226165,2024-02-15,2024-03-11,1,50.0,0.0,0,0.0,0.0,0.2713403245721601
234658,AS60226166,2024-02-15,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4366800352157841
234661,AS60226169,2024-02-15,2024-02-27,38,2184.0,3.0,0,0.0,0.8045547530925211,0.28641745731274487
234663,AS60226171,2024-02-15,2024-02-22,4,2.0,1.0,0,0.0,0.0,0.2976782995235782
234665,AS60226173,2024-02-15,2024-03-10,0,10.0,0.0,0,0.0,0.0,0.2777635971485943
234666,AS60226174,2024-02-15,2024-03-09,0,25.0,0.0,0,0.0,0.0,0.2700156455561971
234667,AS60226175,2024-02-15,2024-03-10,3,235.0,3.0,0,0.0,0.0,0.24434527069855827
234668,AS60226176,2024-02-15,2024-03-08,5,455.0,5.0,0,0.0,0.0,0.21878638631355837
234669,AS60226177,2024-02-15,2024-03-12,1,71.0,1.0,0,0.0,0.0,0.27328560228284077
234670,AS60226178,2024-02-15,2024-03-12,0,30.0,1.0,0,0.0,0.0,0.23289611162177665
234674,AS60226182,2024-02-15,2024-03-05,8,105.0,8.0,0,0.0,0.7958811078441392,0.38266240596236034
234676,AS60226184,2024-02-15,2024-03-06,1,55.0,0.0,0,0.0,0.0,0.21938188898136532
234677,AS60226185,2024-02-15,2024-03-11,5,0.0,0.0,0,1.0,1.0,0.45009598776708304
234678,AS60226186,2024-02-15,2024-02-29,12,0.0,0.0,0,1.0,0.3860654820654184,0.4462411836565268
234679,AS60226187,2024-02-15,2024-03-08,2,164.0,2.0,0,0.0,0.0,0.22416144403465738
234680,AS60226188,2024-02-15,2024-03-11,1,46.0,0.0,0,0.0,0.0,0.23689569274872796
234681,AS60226189,2024-02-15,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.43513579759625015
234682,AS60226190,2024-02-15,2024-03-08,0,23.0,0.0,0,0.0,0.0,0.22256550033874528
234683,AS60226191,2024-02-15,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.44513020405939424
234685,AS60226193,2024-02-15,2024-03-06,25,0.0,0.0,0,1.0,0.3868243902420656,0.44362994321615273
234686,AS60226194,2024-02-15,2024-03-08,0,25.0,0.0,0,0.0,0.0,0.21723933489184027
234687,AS60226195,2024-02-15,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.44195912589787856
234689,AS60226197,2024-02-15,2024-02-22,1,89.0,1.0,0,0.0,0.0,0.25093688752589594
234690,AS60226198,2024-02-15,2024-03-12,5,291.0,4.0,0,0.0,0.0,0.21228186206502903
234691,AS60226199,2024-02-15,2024-03-11,2,167.0,2.0,0,0.0,0.0,0.21739851850700384
234693,AS60226201,2024-02-15,2024-03-10,1,63.0,1.0,0,0.0,0.0,0.2161582985296467
234694,AS60226202,2024-02-15,2024-03-02,0,0.0,0.0,0,1.0,0.5993033774140486,0.4311116532662548
234696,AS60226204,2024-02-16,2024-02-27,34,1918.0,5.0,0,0.0,1.0,0.30073402537332183
234698,AS60226206,2024-02-16,2024-03-12,1,25.0,2.0,0,0.0,0.0,0.2759584306187827
234699,AS60226207,2024-02-16,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4321526514913513
234700,AS60226208,2024-02-16,2024-03-12,1,61.0,1.0,0,0.0,0.0,0.21933524665394577
234702,AS60226210,2024-02-16,2024-03-10,3,133.0,2.0,0,0.0,0.0,0.2299136406280204
234703,AS60226211,2024-02-16,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.44326596737239926
234704,AS60226212,2024-02-16,2024-03-09,0,0.0,0.0,0,1.0,0.8022616961622708,0.43734168700607867
234705,AS60226213,2024-02-16,2024-03-11,0,10.0,0.0,0,0.0,0.0,0.2626143863977686
234706,AS60226214,2024-02-16,2024-03-08,0,0.0,0.0,0,1.0,0.8018855315144751,0.44532061816526713
234707,AS60226215,2024-02-16,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.47949619728482074
234709,AS60226217,2024-02-16,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4773843528210765
234711,AS60226219,2024-02-16,2024-03-06,0,0.0,0.0,0,1.0,1.0,0.4823532705625086
234712,AS60226220,2024-02-16,2024-03-06,2,83.0,2.0,0,0.0,0.0,0.264211406409397
234716,AS60226224,2024-02-16,2024-03-08,0,0.0,0.0,0,1.0,1.0,0.43966901302649725
234719,AS60226227,2024-02-16,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.45362252739025344
234721,AS60226229,2024-02-16,2024-03-08,1,72.0,1.0,0,0.0,0.0,0.2218218433818202
234722,AS60226230,2024-02-16,2024-03-07,0,0.0,0.0,0,1.0,1.0,0.47681001315449645
234724,AS60226232,2024-02-16,2024-03-05,0,0.0,0.0,0,1.0,1.0,0.4677739073393665
234725,AS60226233,2024-02-16,2024-03-06,1,56.0,1.0,0,0.0,0.0,0.260269532358876
234727,AS60226235,2024-02-16,2024-03-09,4,0.0,0.0,0,1.0,1.0,0.44250047814310245
234728,AS60226236,2024-02-16,2024-03-12,0,15.0,2.0,0,0.0,0.0,0.27654031722973166
234729,AS60226237,2024-02-16,2024-03-08,1,36.0,0.0,0,0.0,0.0,0.27924964048378015
234730,AS60226238,2024-02-16,2024-03-03,1,0.0,0.0,0,1.0,1.0,0.4440981487724897
234732,AS60226240,2024-02-16,2024-03-10,0,0.0,0.0,0,1.0,0.7932129990088143,0.44272250970066435
234734,AS60226242,2024-02-16,2024-03-11,0,20.0,1.0,0,0.0,0.0,0.21941181797768836
234735,AS60226243,2024-02-16,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4769982612170841
234737,AS60226245,2024-02-16,2024-03-12,0,0.0,0.0,0,1.0,0.7927317456541814,0.4406651104643586
234738,AS60226246,2024-02-16,2024-03-04,1,79.0,1.0,0,0.0,0.0,0.2194406930154607
234741,AS60226249,2024-02-16,2024-03-12,1,46.0,0.0,0,0.0,0.0,0.2854279529483259
234743,AS60226251,2024-02-16,2024-03-12,1,34.0,0.0,0,0.0,0.0,0.22685702278893494
234744,AS60226252,2024-02-16,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4483206852745227
234745,AS60226253,2024-02-16,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4831698401143978
234747,AS60226255,2024-02-16,2024-02-29,5,256.0,4.0,0,0.0,0.0,0.21735543726464504
234748,AS60226256,2024-02-16,2024-02-27,6,209.0,6.0,0,0.0,0.1944681353787027,0.27214994943694354
234749,AS60226257,2024-02-16,2024-02-29,1,38.0,1.0,0,0.0,0.0,0.2755841799978772
234751,AS60226259,2024-02-16,2024-03-12,4,266.0,4.0,0,0.0,0.0,0.20668658749480626
234754,AS60226262,2024-02-19,2024-03-11,0,33.0,0.0,0,0.0,0.0,0.23099466564472226
234755,AS60226263,2024-02-19,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.4806689039004653
234757,AS60226265,2024-02-19,2024-03-08,4,0.0,0.0,0,1.0,1.0,0.44184482532267355
234758,AS60226266,2024-02-19,2024-03-12,2,210.0,3.0,0,0.0,0.0,0.20493931354564876
234761,AS60226269,2024-02-19,2024-03-12,4,5.0,0.0,0,0.0,0.0,0.24684309103640018
234762,AS60226270,2024-02-19,2024-03-07,2,0.0,0.0,0,1.0,0.7799389227547749,0.4258683084487198
234763,AS60226271,2024-02-19,2024-03-04,1,65.0,1.0,0,0.0,0.0,0.26764753756970194
234764,AS60226272,2024-02-19,2024-03-12,2,122.0,2.0,0,0.0,0.0,0.21601806788932074
234765,AS60226273,2024-02-19,2024-03-04,2,52.0,1.0,0,0.0,0.0,0.27553150357120004
234766,AS60226274,2024-02-19,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.44817203505697406
234767,AS60226275,2024-02-19,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4561005422390667
234768,AS60226276,2024-02-19,2024-03-12,4,220.0,4.0,0,0.0,0.0,0.21881482532169047
234770,AS60226278,2024-02-19,2024-03-10,1,61.0,1.0,0,0.0,0.0,0.2835421543555424
234771,AS60226279,2024-02-19,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4548598259967823
234772,AS60226280,2024-02-19,2024-03-04,1,63.0,2.0,0,0.0,0.0,0.27867361601110996
234773,AS60226281,2024-02-19,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.48173461664544237
234774,AS60226282,2024-02-19,2024-03-07,0,19.0,0.0,0,0.0,0.0,0.23680485830646178
234775,AS60226283,2024-02-19,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.48073565105513644
234776,AS60226284,2024-02-19,2024-03-09,0,0.0,0.0,0,1.0,0.6002396484599566,0.4442752404197486
234777,AS60226285,2024-02-19,2024-03-05,1,77.0,2.0,0,0.0,0.0,0.2839256659086391
234778,AS60226286,2024-02-19,2024-03-03,9,190.0,3.0,0,0.0,0.0,0.2694723509381485
234786,AS60226294,2024-02-19,2024-03-11,3,23.0,0.0,0,0.0,0.0,0.28132309771617536
234789,AS60226297,2024-02-19,2024-03-07,1,64.0,0.0,0,0.0,0.0,0.22854612926135795
234790,AS60226298,2024-02-19,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4763352513717805
234791,AS60226299,2024-02-19,2024-03-12,0,0.0,0.0,0,1.0,0.6025303030287603,0.44114944396444333
234794,AS60226302,2024-02-19,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.44946325395182846
234795,AS60226303,2024-02-19,2024-03-06,2,148.0,2.0,0,0.0,0.0,0.2635688636602434
234796,AS60226304,2024-02-19,2024-03-07,0,18.0,0.0,0,0.0,0.0,0.27495831320988157
234797,AS60226305,2024-02-19,2024-03-12,3,14.0,1.0,0,0.0,0.0,0.3400586109945901
234798,AS60226306,2024-02-19,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.47852943091250577
234799,AS60226307,2024-02-19,2024-03-09,0,35.0,0.0,0,0.0,0.0,0.22745604086398638
234800,AS60226308,2024-02-19,2024-03-08,25,698.0,4.0,0,0.0,0.8014099038131764,0.2777466419510971
234802,AS60226310,2024-02-19,2024-03-07,3,49.0,0.0,0,0.0,0.0,0.26471860730422003
234805,AS60226313,2024-02-19,2024-03-12,2,45.0,0.0,0,0.0,0.0,0.2463876318112517
234808,AS60226316,2024-02-19,2024-03-09,0,16.0,0.0,0,0.0,0.0,0.2575491952187455
234809,AS60226317,2024-02-19,2024-02-27,3,106.0,2.0,0,0.0,0.0,0.27423572927232626
234810,AS60226318,2024-02-19,2024-03-12,1,103.0,2.0,0,0.0,0.0,0.21602286028935616
234811,AS60226319,2024-02-19,2024-03-12,10,180.0,2.0,0,0.0,0.0,0.22228674482688648
234813,AS60226321,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4581898436104358
234814,AS60226322,2024-02-20,2024-03-10,1,61.0,0.0,0,0.0,0.0,0.22828490206242455
234815,AS60226323,2024-02-20,2024-03-06,0,40.0,1.0,0,0.0,0.0,0.22577747488294936
234817,AS60226325,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,0.7974415809457628,0.4313700488154282
234818,AS60226326,2024-02-20,2024-03-05,1,97.0,1.0,0,0.0,0.0,0.264819192186963
234819,AS60226327,2024-02-20,2024-03-06,3,144.0,2.0,0,0.0,0.0,0.2748953415977374
234820,AS60226328,2024-02-20,2024-03-11,0,35.0,0.0,0,0.0,0.0,0.2719063322804186
234821,AS60226329,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.481676663111928
234822,AS60226330,2024-02-20,2024-03-11,2,118.0,2.0,0,0.0,0.0,0.23791831167932348
234823,AS60226331,2024-02-20,2024-03-12,0,15.0,0.0,0,0.0,0.0,0.23562977342503405
234824,AS60226332,2024-02-20,2024-03-12,1,57.0,1.0,0,0.0,0.0,0.27130408250809285
234825,AS60226333,2024-02-20,2024-03-06,0,0.0,0.0,0,1.0,1.0,0.4317980817578864
234826,AS60226334,2024-02-20,2024-03-11,1,73.0,1.0,0,0.0,0.0,0.2192712178170322
234827,AS60226335,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.43417597490873105
234829,AS60226337,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4774259785349083
234832,AS60226340,2024-02-20,2024-02-28,40,271.0,4.0,0,0.0,0.0,0.16647981233121675
234838,AS60226346,2024-02-20,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.4798332003843305
234839,AS60226347,2024-02-20,2024-03-12,1,77.0,3.0,0,0.0,0.0,0.27270908004584776
234840,AS60226348,2024-02-20,2024-03-12,3,3.0,1.0,0,0.0,0.5973987855067242,0.3680891638857481
234842,AS60226350,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4503825232388664
234843,AS60226351,2024-02-20,2024-03-04,4,244.0,3.0,0,0.0,0.0,0.2041669341888168
234845,AS60226353,2024-02-20,2024-03-06,0,0.0,0.0,0,1.0,1.0,0.4425216997331715
234846,AS60226354,2024-02-20,2024-03-08,0,11.0,0.0,0,0.0,0.0,0.2605514337842175
234848,AS60226356,2024-02-20,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.47380641657825523
234851,AS60226359,2024-02-20,2024-03-12,1,43.0,0.0,0,0.0,0.0,0.27116581479698976
234853,AS60226361,2024-02-20,2024-02-26,1,63.0,1.0,0,0.0,0.0,0.2679937869559279
234855,AS60226363,2024-02-20,2024-03-03,0,0.0,0.0,0,1.0,1.0,0.4387841933815591
234856,AS60226364,2024-02-20,2024-03-01,0,0.0,0.0,0,1.0,0.8019913370108027,0.4416469475256251
234858,AS60226366,2024-02-20,2024-03-12,0,31.0,0.0,0,0.0,0.0,0.24320027337053396
234859,AS60226367,2024-02-20,2024-03-08,1,49.0,0.0,0,0.0,0.0,0.27528533011707085
234861,AS60226369,2024-02-20,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4738251480635247
234862,AS60226370,2024-02-20,2024-03-12,0,35.0,0.0,0,0.0,0.0,0.226345900365811
234863,AS60226371,2024-02-20,2024-02-29,0,0.0,0.0,0,1.0,1.0,0.4429826627610294
234864,AS60226372,2024-02-20,2024-03-09,1,60.0,1.0,0,0.0,0.0,0.2176280813285034
234868,AS60226376,2024-02-21,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4792200692820248
234869,AS60226377,2024-02-21,2024-03-11,1,117.0,2.0,0,0.0,0.0,0.22185684304224557
234870,AS60226378,2024-02-21,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4571280747903293
234872,AS60226380,2024-02-21,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.44137326747189326
234873,AS60226381,2024-02-21,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.4762912351045095
234874,AS60226382,2024-02-21,2024-03-06,0,0.0,0.0,0,1.0,1.0,0.4336603795884768
234875,AS60226383,2024-02-21,2024-02-27,0,20.0,1.0,0,0.0,0.0,0.25700478354114753
234877,AS60226385,2024-02-21,2024-03-12,0,0.0,0.0,0,1.0,0.8027878455391032,0.4385285043077154
234878,AS60226386,2024-02-21,2024-03-11,1,65.0,2.0,0,0.0,0.0,0.2710809282921072
234882,AS60226390,2024-02-21,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.44866465721055077
234884,AS60226392,2024-02-21,2024-03-12,3,44.0,0.0,0,0.0,0.0,0.2866467000294106
234886,AS60226394,2024-02-21,2024-03-08,0,0.0,0.0,0,1.0,1.0,0.44826806157584154
234888,AS60226396,2024-02-21,2024-03-08,1,71.0,1.0,0,0.0,0.0,0.26543940466165744
234889,AS60226397,2024-02-21,2024-03-04,0,0.0,0.0,0,1.0,1.0,0.48076785027312746
234892,AS60226400,2024-02-21,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4654464507479118
234895,AS60226403,2024-02-21,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.47893048421085843
234896,AS60226404,2024-02-21,2024-03-08,0,0.0,0.0,0,1.0,1.0,0.45451830615435246
234897,AS60226405,2024-02-21,2024-03-05,1,81.0,1.0,0,0.0,0.0,0.2243811882904193
234899,AS60226407,2024-02-21,2024-03-11,0,0.0,0.0,0,1.0,0.7997766361474281,0.454852967362324
234900,AS60226408,2024-02-21,2024-03-02,0,0.0,0.0,0,1.0,1.0,0.4483483154741523
234901,AS60226409,2024-02-21,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4800890651972573
234902,AS60226410,2024-02-21,2024-03-01,0,0.0,0.0,0,1.0,0.6120822770338884,0.42243534326626575
234906,AS60226414,2024-02-21,2024-03-11,0,0.0,0.0,0,1.0,0.8091468238080523,0.4527146038460664
234907,AS60226415,2024-02-21,2024-03-12,1,25.0,0.0,0,0.0,0.0,0.23570497413664931
234908,AS60226416,2024-02-21,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4468806596989995
234909,AS60226417,2024-02-21,2024-03-07,7,478.0,8.0,0,0.0,0.0,0.2588659173585394
