toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,XGB_Preds,RNN_Preds
222865,AS60214418,2023-03-16,2024-03-10,8,28,63
222870,AS60214423,2023-03-16,2024-03-12,18,35,63
222896,AS60214449,2023-03-16,2024-03-11,27,39,63
222905,AS60214458,2023-03-17,2024-03-12,52,58,63
222913,AS60214466,2023-03-17,2024-03-12,33,43,63
222914,AS60214467,2023-03-17,2024-03-12,19,35,63
222919,AS60214472,2023-03-17,2024-03-12,38,49,63
222920,AS60214473,2023-03-17,2024-03-14,482,292,63
222921,AS60214474,2023-03-17,2024-03-12,16,32,63
222928,AS60214481,2023-03-17,2024-03-12,26,39,63
222977,AS60214529,2023-03-20,2024-03-09,33,42,63
222981,AS60214533,2023-03-20,2024-03-13,18,33,63
222983,AS60214535,2023-03-20,2024-03-11,22,37,63
222986,AS60214538,2023-03-20,2024-03-12,106,91,63
222991,AS60214543,2023-03-20,2024-03-10,8,27,63
222993,AS60214545,2023-03-20,2024-03-12,75,73,63
222994,AS60214546,2023-03-20,2024-03-11,13,29,63
222996,AS60214548,2023-03-20,2024-03-12,85,78,63
223001,AS60214553,2023-03-21,2024-03-11,23,37,63
223013,AS60214564,2023-03-21,2024-03-11,9,29,63
223014,AS60214565,2023-03-21,2024-03-12,13,29,63
223021,AS60214572,2023-03-21,2024-03-10,4,27,63
223028,AS60214579,2023-03-21,2024-03-11,3,25,63
223040,AS60214591,2023-03-21,2024-03-12,302,222,63
223041,AS60214592,2023-03-21,2024-03-12,68,49,63
223058,AS60214608,2023-03-21,2024-03-11,28,39,63
223061,AS60214611,2023-03-21,2024-03-12,44,51,63
223063,AS60214613,2023-03-21,2024-03-12,14,31,63
223066,AS60214616,2023-03-21,2024-03-11,6,28,63
223068,AS60214618,2023-03-21,2024-03-12,92,79,63
223071,AS60214621,2023-03-21,2024-03-13,128,92,63
223075,AS60214625,2023-03-22,2024-03-12,16,32,63
223077,AS60214627,2023-03-22,2024-03-12,30,44,63
223081,AS60214631,2023-03-22,2024-03-12,16,33,63
223082,AS60214632,2023-03-22,2024-03-10,17,34,63
223086,AS60214636,2023-03-22,2024-03-11,11,29,63
223090,AS60214640,2023-03-22,2024-03-11,3,24,63
223101,AS60214651,2023-03-22,2024-03-12,5,26,63
223102,AS60214652,2023-03-22,2024-03-12,103,89,63
223104,AS60214654,2023-03-22,2024-03-12,28,41,63
223105,AS60214655,2023-03-22,2024-03-10,56,58,63
223108,AS60214658,2023-03-22,2024-03-12,9,29,63
223110,AS60214660,2023-03-22,2024-03-13,24,38,63
223111,AS60214661,2023-03-22,2024-03-12,10,28,62
223112,AS60214662,2023-03-22,2024-03-12,18,34,63
223117,AS60214667,2023-03-22,2024-03-12,12,31,63
223119,AS60214669,2023-03-22,2024-03-12,50,53,63
223141,AS60214691,2023-03-23,2024-03-10,3,26,63
223142,AS60214692,2023-03-23,2024-03-12,409,287,63
223149,AS60214699,2023-03-23,2024-03-12,26,37,62
223167,AS60214717,2023-03-23,2024-03-11,4,24,63
223169,AS60214719,2023-03-23,2024-03-12,43,52,63
223173,AS60214723,2023-03-23,2024-03-09,16,32,63
223176,AS60214725,2023-03-23,2024-03-12,11,31,63
223182,AS60214731,2023-03-23,2024-03-12,96,84,63
223187,AS60214736,2023-03-23,2024-03-12,26,39,63
223188,AS60214737,2023-03-23,2024-03-12,26,38,63
223193,AS60214742,2023-03-23,2024-03-10,20,35,63
223196,AS60214745,2023-03-23,2024-03-12,16,33,63
223198,AS60214747,2023-03-24,2024-03-12,90,79,63
223203,AS60214752,2023-03-24,2024-03-11,28,41,63
223217,AS60214766,2023-03-24,2024-03-11,13,30,63
223220,AS60214769,2023-03-24,2024-03-12,39,48,63
223221,AS60214770,2023-03-24,2024-03-12,34,45,63
223224,AS60214773,2023-03-24,2024-03-12,14,31,63
223229,AS60214778,2023-03-24,2024-03-12,2,24,63
223235,AS60214784,2023-03-24,2024-03-11,42,48,63
223244,AS60214793,2023-03-24,2024-03-11,28,39,63
223245,AS60214794,2023-03-24,2024-03-09,7,27,63
223247,AS60214796,2023-03-24,2024-03-11,74,70,63
223265,AS60214814,2023-03-25,2024-03-12,239,191,63
223266,AS60214815,2023-03-25,2024-03-10,28,40,63
223270,AS60214819,2023-03-27,2024-03-11,38,49,63
223271,AS60214820,2023-03-27,2024-03-11,23,37,63
223279,AS60214828,2023-03-27,2024-03-12,62,63,63
223280,AS60214829,2023-03-27,2024-03-11,61,62,63
223281,AS60214830,2023-03-27,2024-03-12,59,60,63
223282,AS60214831,2023-03-27,2024-03-12,45,53,63
223285,AS60214834,2023-03-27,2024-03-12,62,64,63
223299,AS60214847,2023-03-27,2024-03-09,5,25,62
223310,AS60214858,2023-03-27,2024-03-12,71,69,63
223322,AS60214870,2023-03-28,2024-03-11,11,29,63
223333,AS60214881,2023-03-28,2024-03-12,21,37,63
223338,AS60214886,2023-03-28,2024-03-11,22,36,63
223340,AS60214888,2023-03-28,2024-03-11,11,29,62
223355,AS60214903,2023-03-28,2024-03-12,25,37,63
223367,AS60214915,2023-03-28,2024-03-12,59,57,63
223385,AS60214933,2023-03-29,2024-03-12,28,39,63
223387,AS60214935,2023-03-29,2024-03-12,29,41,63
223389,AS60214937,2023-03-29,2024-03-09,26,40,63
223391,AS60214939,2023-03-29,2024-03-10,11,30,63
223396,AS60214944,2023-03-29,2024-03-12,309,209,63
223402,AS60214950,2023-03-29,2024-03-11,651,270,63
223410,AS60214958,2023-03-29,2024-03-10,31,35,63
223411,AS60214959,2023-03-29,2024-03-11,31,43,63
223412,AS60214960,2023-03-29,2024-03-12,177,138,63
223413,AS60214961,2023-03-29,2024-03-11,25,37,63
223419,AS60214967,2023-03-29,2024-03-11,13,30,63
223420,AS60214968,2023-03-29,2024-03-12,11,31,63
223421,AS60214969,2023-03-29,2024-03-12,82,76,63
223430,AS60214978,2023-03-29,2024-03-11,1085,67,63
223440,AS60214988,2023-03-30,2024-03-12,11,29,63
223444,AS60214992,2023-03-30,2024-03-12,9,29,63
223449,AS60214997,2023-03-30,2024-03-12,119,98,63
223451,AS60214999,2023-03-30,2024-03-12,15,31,63
223456,AS60215004,2023-03-30,2024-03-12,16,31,63
223462,AS60215010,2023-03-30,2024-03-12,200,162,63
223465,AS60215013,2023-03-30,2024-03-12,82,71,63
223467,AS60215015,2023-03-30,2024-03-12,1418,878,63
223479,AS60215026,2023-03-30,2024-03-11,10,30,63
223482,AS60215029,2023-03-30,2024-03-11,21,36,63
223488,AS60215035,2023-03-30,2024-03-12,84,80,63
223508,AS60215055,2023-03-31,2024-03-12,44,51,63
223533,AS60215080,2023-03-31,2024-03-12,24,38,63
223535,AS60215082,2023-03-31,2024-03-14,427,182,63
223544,AS60215091,2023-04-02,2024-03-11,363,298,63
223545,AS60215092,2023-04-03,2024-03-12,3,24,63
223549,AS60215096,2023-04-03,2024-03-12,109,88,63
223552,AS60215099,2023-04-03,2024-03-11,4,27,63
223553,AS60215100,2023-04-03,2024-03-09,3,25,63
223557,AS60215104,2023-04-03,2024-03-11,45,50,63
223567,AS60215114,2023-04-03,2024-03-09,16,33,63
223568,AS60215115,2023-04-03,2024-03-09,3,25,63
223576,AS60215123,2023-04-03,2024-03-12,823,437,63
223581,AS60215128,2023-04-03,2024-03-10,28,42,63
223589,AS60215136,2023-04-03,2024-03-12,105,91,63
223595,AS60215142,2023-04-03,2024-03-11,14,31,63
223597,AS60215144,2023-04-03,2024-03-12,34,43,63
223598,AS60215145,2023-04-03,2024-03-09,33,45,63
223599,AS60215146,2023-04-03,2024-03-11,15,30,63
223600,AS60215147,2023-04-03,2024-03-10,18,37,63
223602,AS60215149,2023-04-03,2024-03-12,8,28,63
223603,AS60215150,2023-04-03,2024-03-13,32,44,63
223616,AS60215162,2023-04-04,2024-03-11,5,27,63
223623,AS60215169,2023-04-04,2024-03-10,11,30,63
223627,AS60215173,2023-04-04,2024-03-09,15,32,63
223628,AS60215174,2023-04-04,2024-03-11,12,31,63
223630,AS60215176,2023-04-04,2024-03-12,48,56,63
223633,AS60215179,2023-04-04,2024-03-10,14,31,63
223635,AS60215181,2023-04-04,2024-03-12,26,41,63
223649,AS60215195,2023-04-04,2024-03-12,149,124,63
223651,AS60215197,2023-04-04,2024-03-12,83,74,63
223658,AS60215204,2023-04-04,2024-03-12,32,42,63
223659,AS60215205,2023-04-04,2024-03-09,9,29,63
223661,AS60215207,2023-04-04,2024-03-09,9,29,63
223662,AS60215208,2023-04-04,2024-03-12,27,38,63
223670,AS60215216,2023-04-05,2024-03-12,92,78,63
223679,AS60215225,2023-04-05,2024-03-12,96,83,63
223683,AS60215229,2023-04-05,2024-03-12,8,29,62
223687,AS60215233,2023-04-05,2024-03-09,21,37,63
223692,AS60215238,2023-04-05,2024-03-11,5,26,63
223697,AS60215243,2023-04-05,2024-03-12,46,53,63
223705,AS60215251,2023-04-05,2024-03-11,3,25,63
223713,AS60215259,2023-04-05,2024-03-10,32,42,63
223718,AS60215264,2023-04-05,2024-03-11,35,46,63
223728,AS60215274,2023-04-05,2024-03-12,458,282,62
223730,AS60215276,2023-04-05,2024-03-11,6,28,63
223732,AS60215278,2023-04-05,2024-03-12,30,41,63
223745,AS60215291,2023-04-06,2024-03-11,39,48,63
223746,AS60215292,2023-04-06,2024-03-10,4,25,63
223750,AS60215296,2023-04-06,2024-03-12,42,48,63
223765,AS60215310,2023-04-06,2024-03-12,86,75,63
223775,AS60215320,2023-04-06,2024-03-09,24,37,63
223777,AS60215322,2023-04-06,2024-03-12,11,30,63
223778,AS60215323,2023-04-06,2024-03-11,18,33,63
223782,AS60215327,2023-04-06,2024-03-09,8,27,63
223785,AS60215330,2023-04-06,2024-03-12,37,47,63
223786,AS60215331,2023-04-06,2024-03-12,64,59,63
223788,AS60215333,2023-04-06,2024-03-12,36,46,63
223796,AS60215341,2023-04-06,2024-03-12,132,104,63
223800,AS60215345,2023-04-07,2024-03-12,73,68,63
223802,AS60215347,2023-04-07,2024-03-12,21,37,63
223809,AS60215354,2023-04-07,2024-03-12,38,47,63
223818,AS60215363,2023-04-10,2024-03-12,124,104,63
223819,AS60215364,2023-04-10,2024-03-12,131,112,63
223828,AS60215373,2023-04-11,2024-03-11,8,28,63
223830,AS60215375,2023-04-11,2024-03-12,13,31,63
223833,AS60215378,2023-04-11,2024-03-12,66,67,63
223843,AS60215388,2023-04-11,2024-03-12,12,30,63
223847,AS60215392,2023-04-11,2024-03-12,167,115,63
223849,AS60215394,2023-04-11,2024-03-09,9,29,63
223853,AS60215398,2023-04-11,2024-03-12,29,41,63
223858,AS60215403,2023-04-11,2024-03-10,6,28,63
223860,AS60215405,2023-04-11,2024-03-10,15,32,63
223867,AS60215412,2023-04-12,2024-03-11,60,67,63
223880,AS60215424,2023-04-12,2024-03-10,33,45,63
223886,AS60215430,2023-04-12,2024-03-11,14,31,63
223894,AS60215438,2023-04-12,2024-03-12,126,100,63
223899,AS60215443,2023-04-12,2024-03-11,12,30,63
223900,AS60215444,2023-04-12,2024-03-11,12,31,63
223909,AS60215453,2023-04-12,2024-03-12,163,128,63
223910,AS60215454,2023-04-12,2024-03-12,8021,347,63
223927,AS60215471,2023-04-13,2024-03-12,54,57,63
223940,AS60215484,2023-04-13,2024-03-11,33,44,63
223944,AS60215488,2023-04-13,2024-03-12,7,27,63
223945,AS60215489,2023-04-13,2024-03-12,33,43,63
223946,AS60215490,2023-04-13,2024-03-12,48,54,63
223947,AS60215491,2023-04-13,2024-03-12,17,33,63
223974,AS60215517,2023-04-13,2024-03-11,22,37,63
223975,AS60215518,2023-04-13,2024-03-12,93,81,63
223979,AS60215522,2023-04-14,2024-03-12,46,55,63
223985,AS60215528,2023-04-14,2024-03-12,86,73,63
223986,AS60215529,2023-04-14,2024-03-12,51,54,63
223994,AS60215537,2023-04-14,2024-03-12,47,52,63
224005,AS60215548,2023-04-14,2024-03-12,181,146,63
224011,AS60215554,2023-04-14,2024-03-12,180,139,63
224012,AS60215555,2023-04-14,2024-03-11,18,34,63
224014,AS60215557,2023-04-14,2024-03-14,52,53,63
224017,AS60215560,2023-04-14,2024-03-13,93,80,63
224019,AS60215562,2023-04-14,2024-03-11,10,29,63
224020,AS60215563,2023-04-14,2024-03-12,12,30,63
224023,AS60215566,2023-04-14,2024-03-09,3,29,63
224026,AS60215569,2023-04-14,2024-03-12,29,43,63
224031,AS60215574,2023-04-17,2024-03-09,35,48,63
224033,AS60215576,2023-04-17,2024-03-11,19,34,63
224036,AS60215579,2023-04-17,2024-03-11,18,33,63
224041,AS60215584,2023-04-17,2024-03-12,11,29,63
224044,AS60215587,2023-04-17,2024-03-11,14,31,63
224047,AS60215590,2023-04-17,2024-03-11,13,30,63
224053,AS60215596,2023-04-17,2024-03-12,74,69,63
224054,AS60215597,2023-04-17,2024-03-12,32,44,63
224055,AS60215598,2023-04-17,2024-03-11,8,29,63
224058,AS60215601,2023-04-17,2024-03-13,188,100,63
224061,AS60215604,2023-04-17,2024-03-10,27,35,63
224072,AS60215615,2023-04-17,2024-03-11,81,75,63
224073,AS60215616,2023-04-17,2024-03-12,84,77,63
224077,AS60215620,2023-04-17,2024-03-11,3,25,63
224078,AS60215621,2023-04-17,2024-03-11,10,31,63
224080,AS60215623,2023-04-17,2024-03-12,9,29,63
224090,AS60215633,2023-04-18,2024-03-11,41,48,63
224093,AS60215636,2023-04-18,2024-03-12,14,31,63
224097,AS60215640,2023-04-18,2024-03-12,52,56,63
224109,AS60215652,2023-04-18,2024-03-12,96,90,63
224114,AS60215657,2023-04-18,2024-03-10,40,40,63
224121,AS60215664,2023-04-18,2024-03-12,19,33,63
224132,AS60215675,2023-04-18,2024-03-12,21,36,63
224139,AS60215682,2023-04-18,2024-03-12,360,549,63
224140,AS60215683,2023-04-19,2024-03-12,16,33,63
224142,AS60215685,2023-04-19,2024-03-10,21,38,63
224160,AS60215703,2023-04-19,2024-03-11,55,57,63
224165,AS60215708,2023-04-19,2024-03-13,28,33,63
224168,AS60215711,2023-04-19,2024-03-12,53,53,63
224172,AS60215715,2023-04-19,2024-03-12,8,29,63
224174,AS60215717,2023-04-19,2024-03-12,17,35,63
224179,AS60215722,2023-04-19,2024-03-12,31,43,63
224186,AS60215729,2023-04-20,2024-03-12,20,35,63
224193,AS60215736,2023-04-20,2024-03-10,10,29,63
224194,AS60215737,2023-04-20,2024-03-11,32,43,63
224195,AS60215738,2023-04-20,2024-03-12,3,25,63
224214,AS60215757,2023-04-20,2024-03-11,9,28,63
224217,AS60215760,2023-04-20,2024-03-12,18,34,63
224218,AS60215761,2023-04-20,2024-03-10,76,71,63
224219,AS60215762,2023-04-20,2024-03-12,112,100,63
224221,AS60215764,2023-04-20,2024-03-12,49,55,63
224225,AS60215768,2023-04-20,2024-03-11,50,51,63
224228,AS60215771,2023-04-20,2024-03-12,56,64,63
224239,AS60215782,2023-04-21,2024-03-11,29,43,63
224242,AS60215785,2023-04-21,2024-03-10,101,92,63
224243,AS60215786,2023-04-21,2024-03-12,27,40,63
224245,AS60215788,2023-04-21,2024-03-11,2,24,63
224248,AS60215791,2023-04-21,2024-03-11,12,30,63
224252,AS60215795,2023-04-21,2024-03-12,3,25,63
224253,AS60215796,2023-04-21,2024-03-11,24,39,63
224260,AS60215803,2023-04-21,2024-03-12,8,27,63
224261,AS60215804,2023-04-21,2024-03-11,20,35,63
224262,AS60215805,2023-04-21,2024-03-12,129,109,63
224263,AS60215806,2023-04-21,2024-03-12,5,26,63
224264,AS60215807,2023-04-21,2024-03-12,28,43,63
224265,AS60215808,2023-04-21,2024-03-12,156,108,63
224275,AS60215818,2023-04-21,2024-03-09,11,30,63
224278,AS60215821,2023-04-21,2024-03-12,336,249,63
224281,AS60215824,2023-04-21,2024-03-11,1,29,63
224294,AS60215837,2023-04-24,2024-03-12,218,158,63
224300,AS60215843,2023-04-24,2024-03-12,10,29,63
224314,AS60215857,2023-04-24,2024-03-12,49,53,63
224316,AS60215859,2023-04-24,2024-03-12,43,51,63
224318,AS60215861,2023-04-24,2024-03-12,3,25,63
224321,AS60215864,2023-04-24,2024-03-15,307,197,63
224332,AS60215875,2023-04-24,2024-03-11,41,49,63
224334,AS60215877,2023-04-24,2024-03-12,32,43,63
224335,AS60215878,2023-04-24,2024-03-11,19,33,63
224338,AS60215881,2023-04-24,2024-03-09,23,36,63
224340,AS60215883,2023-04-24,2024-03-12,21,35,63
224342,AS60215885,2023-04-24,2024-03-12,23,38,63
224349,AS60215892,2023-04-24,2024-03-11,29,39,63
224352,AS60215895,2023-04-24,2024-03-09,6,24,63
224353,AS60215896,2023-04-24,2024-03-11,44,53,63
224368,AS60215911,2023-04-25,2024-03-12,14,31,63
224375,AS60215918,2023-04-25,2024-03-12,16,32,63
224376,AS60215919,2023-04-25,2024-03-12,9,29,63
224379,AS60215922,2023-04-25,2024-03-12,6,28,63
224388,AS60215931,2023-04-25,2024-03-12,22,37,63
224389,AS60215932,2023-04-25,2024-03-10,9,29,63
224401,AS60215944,2023-04-25,2024-03-12,138,201,63
224402,AS60215945,2023-04-25,2024-03-12,18,33,63
224404,AS60215947,2023-04-25,2024-03-13,52,36,63
224410,AS60215953,2023-04-25,2024-03-11,13,37,63
224412,AS60215955,2023-04-25,2024-03-12,17,33,63
224418,AS60215961,2023-04-25,2024-03-12,415,304,63
224422,AS60215965,2023-04-25,2024-03-12,66,63,63
224424,AS60215967,2023-04-25,2024-03-12,23,37,63
224427,AS60215970,2023-04-25,2024-03-11,6,28,63
224429,AS60215972,2023-04-25,2024-03-12,43,48,63
224434,AS60215977,2023-04-26,2024-03-12,35,45,63
224438,AS60215981,2023-04-26,2024-03-12,7,27,63
224448,AS60215991,2023-04-26,2024-03-12,19,34,63
224449,AS60215992,2023-04-26,2024-03-12,10,29,63
224450,AS60215993,2023-04-26,2024-03-09,14,31,63
224451,AS60215994,2023-04-26,2024-03-12,34,45,63
224453,AS60215996,2023-04-26,2024-03-10,8,28,63
224456,AS60215999,2023-04-26,2024-03-12,124,100,63
224458,AS60216001,2023-04-26,2024-03-12,5,26,63
224463,AS60216006,2023-04-26,2024-03-12,8,27,63
224464,AS60216007,2023-04-26,2024-03-10,30,42,63
224468,AS60216011,2023-04-26,2024-03-11,22,38,63
224469,AS60216012,2023-04-26,2024-03-12,39,49,63
224471,AS60216014,2023-04-26,2024-03-10,28,41,62
224473,AS60216016,2023-04-26,2024-03-11,8,28,63
224474,AS60216017,2023-04-26,2024-03-12,24,39,63
224487,AS60216030,2023-04-27,2024-03-11,8,28,63
224494,AS60216037,2023-04-27,2024-03-12,81,75,63
224497,AS60216040,2023-04-27,2024-03-11,10,29,63
224498,AS60216041,2023-04-27,2024-03-11,26,39,63
224505,AS60216048,2023-04-27,2024-03-10,17,33,63
224511,AS60216054,2023-04-27,2024-03-12,18,35,63
224512,AS60216055,2023-04-27,2024-03-12,37,48,63
224518,AS60216057,2023-04-27,2024-03-12,115,95,62
224528,AS60216067,2023-04-27,2024-03-13,20,32,63
224538,AS60216077,2023-04-27,2024-03-11,46,50,63
224548,AS60216087,2023-04-27,2024-03-11,34,44,63
224549,AS60216088,2023-04-27,2024-03-12,30,41,63
224561,AS60216100,2023-04-28,2024-03-11,19,35,63
224563,AS60216102,2023-04-28,2024-03-12,24,37,63
224567,AS60216106,2023-04-28,2024-03-09,7,28,63
224573,AS60216112,2023-04-28,2024-03-12,10,29,63
224578,AS60216117,2023-04-28,2024-03-12,10,29,63
224583,AS60216121,2023-04-28,2024-03-12,79,73,63
224586,AS60216124,2023-04-28,2024-03-11,7,28,63
224588,AS60216126,2023-04-28,2024-03-12,26,41,63
224589,AS60216127,2023-04-28,2024-03-12,19,34,63
224590,AS60216128,2023-04-28,2024-03-12,7,29,63
224591,AS60216129,2023-04-28,2024-03-09,24,38,63
224599,AS60216137,2023-04-28,2024-03-10,17,32,63
224600,AS60216138,2023-04-28,2024-03-12,196,137,63
224603,AS60216141,2023-04-28,2024-03-11,4,25,63
224604,AS60216142,2023-04-28,2024-03-11,5,26,63
224606,AS60216144,2023-04-28,2024-03-12,30,40,63
224610,AS60216148,2023-04-28,2024-03-09,26,39,63
224613,AS60216151,2023-04-28,2024-03-11,12,31,63
224614,AS60216152,2023-04-28,2024-03-12,128,103,63
224615,AS60216153,2023-04-28,2024-03-11,41,51,63
224616,AS60216154,2023-04-28,2024-03-11,54,57,63
224624,AS60216162,2023-05-01,2024-03-11,10,29,63
224638,AS60216176,2023-05-01,2024-03-12,238,191,63
224642,AS60216180,2023-05-01,2024-03-12,83,75,63
224644,AS60216182,2023-05-01,2024-03-12,25,38,63
224650,AS60216188,2023-05-02,2024-03-09,1,24,62
224653,AS60216191,2023-05-02,2024-03-09,25,39,63
224654,AS60216192,2023-05-02,2024-03-12,8,29,63
224656,AS60216194,2023-05-02,2024-03-12,15,33,63
224659,AS60216197,2023-05-02,2024-03-12,69,63,63
224661,AS60216199,2023-05-02,2024-03-12,56,60,63
224666,AS60216204,2023-05-03,2024-03-11,30,43,63
224667,AS60216205,2023-05-03,2024-03-12,24,38,63
224672,AS60216210,2023-05-03,2024-03-12,26,38,63
224673,AS60216211,2023-05-03,2024-03-10,8,28,63
224674,AS60216212,2023-05-03,2024-03-12,92,83,63
224676,AS60216214,2023-05-03,2024-03-11,15,31,63
224694,AS60216232,2023-05-03,2024-03-12,29,41,63
224704,AS60216242,2023-05-03,2024-03-12,57,67,63
224709,AS60216247,2023-05-03,2024-03-09,6,26,63
224717,AS60216254,2023-05-03,2024-03-11,6,26,63
224719,AS60216256,2023-05-03,2024-03-12,10,29,63
224720,AS60216257,2023-05-03,2024-03-12,17,33,63
224722,AS60216259,2023-05-03,2024-03-11,9,29,63
224725,AS60216262,2023-05-03,2024-03-11,3,24,63
224729,AS60216265,2023-05-03,2024-03-12,35,34,63
224737,AS60216273,2023-05-04,2024-03-09,44,47,63
224745,AS60216281,2023-05-04,2024-03-11,9,29,63
224746,AS60216282,2023-05-04,2024-03-11,13,30,63
224751,AS60216287,2023-05-04,2024-03-12,10,29,63
224754,AS60216290,2023-05-04,2024-03-10,4,24,63
224765,AS60216301,2023-05-04,2024-03-11,38,46,63
224772,AS60216308,2023-05-04,2024-03-12,26,41,63
224773,AS60216309,2023-05-04,2024-03-12,49,53,63
224775,AS60216311,2023-05-04,2024-03-09,15,32,63
224776,AS60216312,2023-05-04,2024-03-12,62,60,63
224777,AS60216313,2023-05-04,2024-03-12,65,67,63
224781,AS60216316,2023-05-05,2024-03-11,9,28,63
224782,AS60216317,2023-05-05,2024-03-12,119,91,63
224784,AS60216319,2023-05-05,2024-03-12,34,46,63
224785,AS60216320,2023-05-05,2024-03-11,11,29,63
224797,AS60216332,2023-05-05,2024-03-12,37,46,63
224803,AS60216338,2023-05-05,2024-03-12,23,37,63
224807,AS60216342,2023-05-05,2024-03-12,4,26,63
224809,AS60216344,2023-05-05,2024-03-10,3,25,63
224810,AS60216345,2023-05-05,2024-03-12,56,60,63
224814,AS60216349,2023-05-05,2024-03-12,8,29,63
224815,AS60216350,2023-05-05,2024-03-11,25,41,62
224818,AS60216353,2023-05-05,2024-03-10,5,26,63
224825,AS60216360,2023-05-05,2024-03-12,36,46,63
224830,AS60216365,2023-05-05,2024-03-15,388,196,63
224831,AS60216366,2023-05-05,2024-03-14,849,710,63
224851,AS60216386,2023-05-08,2024-03-12,25,37,63
224852,AS60216387,2023-05-08,2024-03-11,2,24,63
224856,AS60216391,2023-05-09,2024-03-10,33,45,63
224859,AS60216394,2023-05-09,2024-03-10,26,41,63
224875,AS60216410,2023-05-09,2024-03-11,22,35,63
224876,AS60216411,2023-05-09,2024-03-11,15,32,62
224879,AS60216414,2023-05-09,2024-03-12,54,58,63
224883,AS60216418,2023-05-09,2024-03-11,9,28,63
224894,AS60216429,2023-05-10,2024-03-11,31,41,63
224896,AS60216431,2023-05-10,2024-03-11,13,29,63
224900,AS60216435,2023-05-10,2024-03-09,7,27,63
224909,AS60216444,2023-05-10,2024-03-11,5,26,63
224910,AS60216445,2023-05-10,2024-03-12,5,26,63
224911,AS60216446,2023-05-10,2024-03-12,3,25,63
224919,AS60216454,2023-05-10,2024-03-10,25,37,63
224920,AS60216455,2023-05-10,2024-03-09,12,30,63
224921,AS60216456,2023-05-10,2024-03-12,94,84,63
224926,AS60216461,2023-05-10,2024-03-12,22,37,63
224940,AS60216475,2023-05-10,2024-03-12,0,39,62
224943,AS60216478,2023-05-11,2024-03-12,39,46,63
224948,AS60216483,2023-05-11,2024-03-11,69,67,63
224965,AS60216500,2023-05-11,2024-03-11,32,44,63
224973,AS60216508,2023-05-11,2024-03-12,96,85,63
224983,AS60216518,2023-05-11,2024-03-11,69,62,63
224986,AS60216521,2023-05-11,2024-03-11,33,44,63
224996,AS60216531,2023-05-11,2024-03-13,196,111,63
225014,AS60216549,2023-05-12,2024-03-12,88,77,63
225021,AS60216556,2023-05-12,2024-03-10,24,37,63
225026,AS60216561,2023-05-12,2024-03-11,10,30,63
225028,AS60216563,2023-05-12,2024-03-09,29,39,63
225031,AS60216566,2023-05-12,2024-03-11,24,39,63
225033,AS60216568,2023-05-12,2024-03-12,18,33,63
225037,AS60216572,2023-05-12,2024-03-12,11,29,63
